StockCode,Predicted_7d_Demand,Current_Stock,Inventory_Status
85070,0.03455532,0,UNDERSTOCKED
85071A,10.83858,8,UNDERSTOCKED
85071B,12.975546,32,OVERSTOCKED
85071C,7.362001,18,OVERSTOCKED
85071D,5.088066,10,OVERSTOCKED
85072,0.033456143,0,UNDERSTOCKED
85078,9.380455,15,OVERSTOCKED
85079,0.033456143,0,UNDERSTOCKED
85080,0.13547264,0,UNDERSTOCKED
85081,0.1728367,0,UNDERSTOCKED
85083,0.033456143,0,UNDERSTOCKED
85084,0.30048433,0,UNDERSTOCKED
85086A,0.25730988,0,UNDERSTOCKED
85087,0.31195936,0,UNDERSTOCKED
85088,1.2866094,2,OVERSTOCKED
85089,0.32679954,0,UNDERSTOCKED
85090,0.1328595,0,UNDERSTOCKED
85091,0.23266943,0,UNDERSTOCKED
85092,0.25730988,0,UNDERSTOCKED
85093,1.1216033,2,OVERSTOCKED
85094,2.6610398,4,OVERSTOCKED
85095,0.46712136,0,UNDERSTOCKED
85096,0.4689551,0,UNDERSTOCKED
85097B,0.1328595,0,UNDERSTOCKED
85098B,0.2185077,0,UNDERSTOCKED
85099B,627.29504,1430,OVERSTOCKED
85099C,149.6392,371,OVERSTOCKED
85099F,131.10269,142,HEALTHY
85103,0.21555822,0,UNDERSTOCKED
85104,0.6497591,1,OVERSTOCKED
85106,0.7330889,0,UNDERSTOCKED
85107,3.2486112,7,OVERSTOCKED
85109,0.36868262,0,UNDERSTOCKED
85110,0.43741125,0,UNDERSTOCKED
85111,9.836745,24,OVERSTOCKED
85112,0.033456143,0,UNDERSTOCKED
85113,0.21539108,0,UNDERSTOCKED
85114A,2.8765137,3,HEALTHY
85114B,4.2127395,7,OVERSTOCKED
85114C,4.007944,6,HEALTHY
85115B,0.03455532,0,UNDERSTOCKED
85116,1.8389251,3,OVERSTOCKED
85117,0.18762368,0,UNDERSTOCKED
85118,0.35408568,0,UNDERSTOCKED
85119,0.214557,0,UNDERSTOCKED
85121B,0.13085252,0,UNDERSTOCKED
85121C,0.1328595,0,UNDERSTOCKED
85123A,504.97098,951,OVERSTOCKED
85124A,0.23266943,0,UNDERSTOCKED
85124B,1.056773,1,HEALTHY
85124C,0.7544503,1,HEALTHY
85125,1.2416319,1,HEALTHY
85126,0.1868608,0,UNDERSTOCKED
85127,0.6896117,0,UNDERSTOCKED
85128,0.033456143,0,UNDERSTOCKED
85129A,0.23328224,0,UNDERSTOCKED
85129B,0.32083616,0,UNDERSTOCKED
85129C,0.6786414,1,HEALTHY
85129D,1.2767473,1,UNDERSTOCKED
85130A,0.3024801,0,UNDERSTOCKED
85130B,5.3231387,12,OVERSTOCKED
85130C,4.1511397,4,HEALTHY
85130D,2.6890306,3,HEALTHY
85131A,0.6229499,0,UNDERSTOCKED
85131B,1.7814641,1,UNDERSTOCKED
85131C,1.2407373,1,HEALTHY
85131D,1.8261608,1,UNDERSTOCKED
85132A,0.35189867,0,UNDERSTOCKED
85132B,0.3079004,0,UNDERSTOCKED
85132C,3.9418976,6,OVERSTOCKED
85135A,0.2713457,0,UNDERSTOCKED
85135B,0.4653449,0,UNDERSTOCKED
85135C,0.86803436,1,HEALTHY
85136A,0.6636587,1,OVERSTOCKED
85136B,0.1272089,0,UNDERSTOCKED
85136C,0.64632684,1,OVERSTOCKED
85141,0.18762368,0,UNDERSTOCKED
85142,0.1263563,0,UNDERSTOCKED
85144,0.2185077,0,UNDERSTOCKED
85145,0.13547264,0,UNDERSTOCKED
85146,0.18399002,0,UNDERSTOCKED
85147,0.054464538,0,UNDERSTOCKED
85150,39.635483,46,HEALTHY
85151,0.033456143,0,UNDERSTOCKED
85152,76.80589,100,HEALTHY
85159A,1.4914507,1,UNDERSTOCKED
85159B,2.9032717,5,OVERSTOCKED
85160A,0.4224334,0,UNDERSTOCKED
85160B,1.8432848,2,HEALTHY
85161,0.2111044,0,UNDERSTOCKED
85162A,0.25730988,0,UNDERSTOCKED
85162B,0.3079004,0,UNDERSTOCKED
85162C,0.29827547,0,UNDERSTOCKED
85163A,0.556279,1,OVERSTOCKED
85163B,0.2248764,0,UNDERSTOCKED
85164B,0.18399002,0,UNDERSTOCKED
85165,0.0670094,0,UNDERSTOCKED
85166A,0.033456143,0,UNDERSTOCKED
85166B,0.21530247,0,UNDERSTOCKED
85167A,0.12342077,0,UNDERSTOCKED
85167B,0.30048433,0,UNDERSTOCKED
85168A,0.06634797,0,UNDERSTOCKED
85168B,0.2906171,0,UNDERSTOCKED
85169A,2.645174,5,OVERSTOCKED
85169B,0.88785607,1,HEALTHY
85169C,0.5115854,0,UNDERSTOCKED
85169D,0.9285741,1,HEALTHY
85170A,0.304033,0,UNDERSTOCKED
85170B,0.9271983,0,UNDERSTOCKED
85170C,1.4492556,0,UNDERSTOCKED
85170D,2.1252432,4,OVERSTOCKED
85171,0.033456143,0,UNDERSTOCKED
85172,6.6138983,11,OVERSTOCKED
85173,2.834738,2,UNDERSTOCKED
85174,3.040865,3,HEALTHY
85175,35.04633,68,OVERSTOCKED
85176,7.2664447,14,OVERSTOCKED
85177,3.9078214,2,UNDERSTOCKED
85178,14.933793,7,UNDERSTOCKED
85179A,1.0894481,2,OVERSTOCKED
85179B,0.18762368,0,UNDERSTOCKED
85179C,0.4622788,0,UNDERSTOCKED
85180A,1.028568,0,UNDERSTOCKED
85180B,0.78808796,1,HEALTHY
85183A,5.158609,11,OVERSTOCKED
85183B,7.8253508,18,OVERSTOCKED
85184B,0.06634797,0,UNDERSTOCKED
85184C,4.255914,6,HEALTHY
85184D,0.4070573,0,UNDERSTOCKED
85185B,2.2858162,3,HEALTHY
85185C,0.13085252,0,UNDERSTOCKED
85185D,0.18762368,0,UNDERSTOCKED
85185E,0.033456143,0,UNDERSTOCKED
85185F,0.054290794,0,UNDERSTOCKED
85186A,0.34521016,0,UNDERSTOCKED
85186B,0.0670094,0,UNDERSTOCKED
85186C,0.67226845,0,UNDERSTOCKED
85187,0.5602092,0,UNDERSTOCKED
85188A,0.35189867,0,UNDERSTOCKED
85188B,0.3024801,0,UNDERSTOCKED
85189,0.31581,0,UNDERSTOCKED
85190,0.13547264,0,UNDERSTOCKED
85192S,0.03455532,0,UNDERSTOCKED
85194L,0.6635687,1,OVERSTOCKED
85194S,4.579343,9,OVERSTOCKED
85195,0.13085252,0,UNDERSTOCKED
85196,0.34247264,0,UNDERSTOCKED
85197,0.3874492,0,UNDERSTOCKED
85198,0.36577186,0,UNDERSTOCKED
85199L,10.391986,19,OVERSTOCKED
85199S,29.988422,33,HEALTHY
85200,0.3606576,0,UNDERSTOCKED
85202,1.9117908,3,OVERSTOCKED
85203,2.7317836,2,UNDERSTOCKED
85204,8.469033,14,OVERSTOCKED
85205A,0.1328595,0,UNDERSTOCKED
85205B,0.21539108,0,UNDERSTOCKED
85206A,0.3455335,0,UNDERSTOCKED
85206B,0.34280825,0,UNDERSTOCKED
85208,0.93883544,1,HEALTHY
85211,0.5523668,1,OVERSTOCKED
85212,7.567927,13,OVERSTOCKED
85213,0.44411287,0,UNDERSTOCKED
85214,0.4254885,0,UNDERSTOCKED
85215,0.53753716,0,UNDERSTOCKED
85216,0.8170827,1,HEALTHY
85217,0.34843498,0,UNDERSTOCKED
85218,0.34902966,0,UNDERSTOCKED
85220,0.42770296,0,UNDERSTOCKED
85221,0.3455335,0,UNDERSTOCKED
85222,0.3024801,0,UNDERSTOCKED
85224,0.34722048,0,UNDERSTOCKED
85225,0.100933716,0,UNDERSTOCKED
85226A,0.36045417,0,UNDERSTOCKED
85226C,0.26385567,0,UNDERSTOCKED
85227,12.032963,8,UNDERSTOCKED
85230A,2.7284036,1,UNDERSTOCKED
85230B,6.435129,4,UNDERSTOCKED
85230C,0.033456143,0,UNDERSTOCKED
85230D,0.033456143,0,UNDERSTOCKED
85230E,2.058705,1,UNDERSTOCKED
85230F,1.6600434,2,HEALTHY
85230G,2.9611175,6,OVERSTOCKED
85231B,8.531157,4,UNDERSTOCKED
85231E,0.30048433,0,UNDERSTOCKED
85231G,3.6219115,6,OVERSTOCKED
85231L,0.3024801,0,UNDERSTOCKED
85232A,0.23328224,0,UNDERSTOCKED
85232B,0.34843498,0,UNDERSTOCKED
85232C,0.033456143,0,UNDERSTOCKED
85232D,2.49527,5,OVERSTOCKED
90000A,0.17265776,0,UNDERSTOCKED
90000B,0.06634797,0,UNDERSTOCKED
90000C,0.033456143,0,UNDERSTOCKED
90000D,0.12568995,0,UNDERSTOCKED
90001A,0.039951548,0,UNDERSTOCKED
90001B,0.07927609,0,UNDERSTOCKED
90001C,0.06639147,0,UNDERSTOCKED
90001D,0.10568477,0,UNDERSTOCKED
90002A,0.117683806,0,UNDERSTOCKED
90002B,0.075082846,0,UNDERSTOCKED
90002C,0.09604395,0,UNDERSTOCKED
90002D,0.1728367,0,UNDERSTOCKED
90002E,0.054290794,0,UNDERSTOCKED
90003B,0.12999557,0,UNDERSTOCKED
90003C,0.1911452,0,UNDERSTOCKED
90003D,0.20592503,0,UNDERSTOCKED
90003E,0.120845795,0,UNDERSTOCKED
90004A,0.033456143,0,UNDERSTOCKED
90005A,0.1263563,0,UNDERSTOCKED
90010A,0.18074004,0,UNDERSTOCKED
90010B,0.13085252,0,UNDERSTOCKED
90010E,0.21854672,0,UNDERSTOCKED
90011A,0.053459376,0,UNDERSTOCKED
90011B,0.08253877,0,UNDERSTOCKED
90011C,0.033456143,0,UNDERSTOCKED
90011E,0.033456143,0,UNDERSTOCKED
90012A,0.13203444,0,UNDERSTOCKED
90012B,0.1280955,0,UNDERSTOCKED
90013A,0.25259724,0,UNDERSTOCKED
90013B,0.09604395,0,UNDERSTOCKED
90013C,0.21210147,0,UNDERSTOCKED
90013D,0.117683806,0,UNDERSTOCKED
90014A,0.2605955,0,UNDERSTOCKED
90014B,0.15360801,0,UNDERSTOCKED
90014C,0.13690338,0,UNDERSTOCKED
90016A,0.19124834,0,UNDERSTOCKED
90016B,0.155069,0,UNDERSTOCKED
90016C,0.04765362,0,UNDERSTOCKED
90018A,0.29522267,0,UNDERSTOCKED
90018B,0.100653514,0,UNDERSTOCKED
90018C,0.15747023,0,UNDERSTOCKED
90019A,0.33348805,0,UNDERSTOCKED
90019B,0.089835145,0,UNDERSTOCKED
90019C,0.12677091,0,UNDERSTOCKED
90020,0.033456143,0,UNDERSTOCKED
90021,0.039951548,0,UNDERSTOCKED
90022,0.09053955,0,UNDERSTOCKED
90023,0.134969,0,UNDERSTOCKED
90024A,0.039951548,0,UNDERSTOCKED
90024B,0.1116591,0,UNDERSTOCKED
90024C,0.039951548,0,UNDERSTOCKED
90024D,0.054464538,0,UNDERSTOCKED
90024E,0.054290794,0,UNDERSTOCKED
90024F,0.03455532,0,UNDERSTOCKED
90025A,0.0604339,0,UNDERSTOCKED
90025B,0.033456143,0,UNDERSTOCKED
90025C,0.033456143,0,UNDERSTOCKED
90025D,0.033456143,0,UNDERSTOCKED
90025E,0.03455532,0,UNDERSTOCKED
90025F,0.060552947,0,UNDERSTOCKED
90026A,0.050800785,0,UNDERSTOCKED
90026B,0.039951548,0,UNDERSTOCKED
90026C,0.08355581,0,UNDERSTOCKED
90026D,0.07741864,0,UNDERSTOCKED
90027A,0.04765362,0,UNDERSTOCKED
90027B,0.03455532,0,UNDERSTOCKED
90027C,0.039951548,0,UNDERSTOCKED
90027D,0.050800785,0,UNDERSTOCKED
90028,0.086057395,0,UNDERSTOCKED
90029,0.09383606,0,UNDERSTOCKED
90030A,0.57762307,0,UNDERSTOCKED
90030B,0.86194235,0,UNDERSTOCKED
90030C,0.69033146,0,UNDERSTOCKED
90031,0.32750946,0,UNDERSTOCKED
90032,0.23328117,0,UNDERSTOCKED
90033,0.039951548,0,UNDERSTOCKED
90034,0.033456143,0,UNDERSTOCKED
90035A,0.075082846,0,UNDERSTOCKED
90035B,0.033456143,0,UNDERSTOCKED
90035C,0.039951548,0,UNDERSTOCKED
90036A,0.11300503,0,UNDERSTOCKED
90036B,0.102234654,0,UNDERSTOCKED
90036C,0.12843758,0,UNDERSTOCKED
90036D,0.10128805,0,UNDERSTOCKED
90036E,0.13886063,0,UNDERSTOCKED
90036F,0.06634797,0,UNDERSTOCKED
90037A,0.09383606,0,UNDERSTOCKED
90037B,0.09677066,0,UNDERSTOCKED
90037C,0.09383606,0,UNDERSTOCKED
90037D,0.04765362,0,UNDERSTOCKED
90038A,0.1213495,0,UNDERSTOCKED
90038B,0.054290794,0,UNDERSTOCKED
90038C,0.06634797,0,UNDERSTOCKED
90039A,0.050800785,0,UNDERSTOCKED
90039B,0.06634797,0,UNDERSTOCKED
90039C,0.06634797,0,UNDERSTOCKED
90039D,0.10576924,0,UNDERSTOCKED
90040A,0.09383606,0,UNDERSTOCKED
90040B,0.1272089,0,UNDERSTOCKED
90040C,0.14080493,0,UNDERSTOCKED
90040D,0.09677066,0,UNDERSTOCKED
90041,0.03455532,0,UNDERSTOCKED
90042A,0.10128805,0,UNDERSTOCKED
90042B,0.050800785,0,UNDERSTOCKED
90042C,0.124512576,0,UNDERSTOCKED
90043,0.07730456,0,UNDERSTOCKED
90046,0.06634797,0,UNDERSTOCKED
90048,0.10128805,0,UNDERSTOCKED
90049,0.14028123,0,UNDERSTOCKED
90050,0.08308223,0,UNDERSTOCKED
90051,0.10417594,0,UNDERSTOCKED
90052,0.033456143,0,UNDERSTOCKED
90054,0.0604339,0,UNDERSTOCKED
90055,0.033456143,0,UNDERSTOCKED
90056,0.04765362,0,UNDERSTOCKED
90057,2.9077458,2,UNDERSTOCKED
90058A,1.5126215,2,HEALTHY
90058B,4.1788177,2,UNDERSTOCKED
90059A,0.1222637,0,UNDERSTOCKED
90059B,0.1308161,0,UNDERSTOCKED
90059C,0.13124484,0,UNDERSTOCKED
90059D,0.13382676,0,UNDERSTOCKED
90059E,0.14841668,0,UNDERSTOCKED
90059F,0.15195519,0,UNDERSTOCKED
90060B,0.039951548,0,UNDERSTOCKED
90060C,0.033456143,0,UNDERSTOCKED
90060D,0.04765362,0,UNDERSTOCKED
90060F,0.050800785,0,UNDERSTOCKED
90062,0.13547264,0,UNDERSTOCKED
90063A,0.19463429,0,UNDERSTOCKED
90063B,0.15376243,0,UNDERSTOCKED
90064A,0.054290794,0,UNDERSTOCKED
90064B,0.16583213,0,UNDERSTOCKED
90065A,0.075082846,0,UNDERSTOCKED
90065B,0.07264298,0,UNDERSTOCKED
90066A,0.039951548,0,UNDERSTOCKED
90067A,0.124787256,0,UNDERSTOCKED
90067B,0.04765362,0,UNDERSTOCKED
90069,0.09157341,0,UNDERSTOCKED
90070,0.18262096,0,UNDERSTOCKED
90071,0.0604339,0,UNDERSTOCKED
90072,0.10550575,0,UNDERSTOCKED
90073,0.09806151,0,UNDERSTOCKED
90074,0.07665294,0,UNDERSTOCKED
90075,0.039951548,0,UNDERSTOCKED
90076,0.04765362,0,UNDERSTOCKED
90077,0.033456143,0,UNDERSTOCKED
90078,0.050800785,0,UNDERSTOCKED
90079,0.08115291,0,UNDERSTOCKED
90081A,0.21512322,0,UNDERSTOCKED
90081B,0.04765362,0,UNDERSTOCKED
90081C,0.16364956,0,UNDERSTOCKED
90082A,0.21266417,0,UNDERSTOCKED
90082B,0.20664097,0,UNDERSTOCKED
90082C,0.033456143,0,UNDERSTOCKED
90082D,0.17218453,0,UNDERSTOCKED
90083,0.20695585,0,UNDERSTOCKED
90084,0.10128805,0,UNDERSTOCKED
90085,0.20337138,0,UNDERSTOCKED
90086,0.69097227,1,HEALTHY
90087,0.62175864,1,OVERSTOCKED
90088,0.13085252,0,UNDERSTOCKED
90089,0.14236148,0,UNDERSTOCKED
90090,0.18762368,0,UNDERSTOCKED
90091,0.03455532,0,UNDERSTOCKED
90092,0.1263563,0,UNDERSTOCKED
90093,0.33157113,0,UNDERSTOCKED
90094,0.2349719,0,UNDERSTOCKED
90095,0.050800785,0,UNDERSTOCKED
90096,0.17798576,0,UNDERSTOCKED
90098,0.40675214,0,UNDERSTOCKED
90099,0.29829997,0,UNDERSTOCKED
90100,0.09604395,0,UNDERSTOCKED
90101,0.16897005,0,UNDERSTOCKED
90102,0.09383606,0,UNDERSTOCKED
90103,0.086883724,0,UNDERSTOCKED
90104,0.1328595,0,UNDERSTOCKED
90108,0.30863354,0,UNDERSTOCKED
90111,0.039951548,0,UNDERSTOCKED
90112,0.1328595,0,UNDERSTOCKED
90114,0.41272438,1,OVERSTOCKED
90115,0.117683806,0,UNDERSTOCKED
90116,0.18023664,0,UNDERSTOCKED
90118,0.08373748,0,UNDERSTOCKED
90119,0.91740656,1,HEALTHY
90120A,0.1328595,0,UNDERSTOCKED
90120B,0.28365794,0,UNDERSTOCKED
90120C,0.26823413,0,UNDERSTOCKED
90120D,0.17495157,0,UNDERSTOCKED
90121B,0.039951548,0,UNDERSTOCKED
90122A,0.1263563,0,UNDERSTOCKED
90122B,0.12342077,0,UNDERSTOCKED
90122C,0.17761464,0,UNDERSTOCKED
90123A,0.13808896,0,UNDERSTOCKED
90123B,0.11699721,0,UNDERSTOCKED
90123C,0.11699721,0,UNDERSTOCKED
90123D,0.09677066,0,UNDERSTOCKED
90124A,0.15869682,0,UNDERSTOCKED
90124B,0.09383606,0,UNDERSTOCKED
90124C,0.15272065,0,UNDERSTOCKED
90125A,0.18399002,0,UNDERSTOCKED
90125B,0.101369314,0,UNDERSTOCKED
90125C,0.13547264,0,UNDERSTOCKED
90125D,0.1558476,0,UNDERSTOCKED
90125E,0.033456143,0,UNDERSTOCKED
90126A,0.09383606,0,UNDERSTOCKED
90126C,0.09383606,0,UNDERSTOCKED
90127A,0.054464538,0,UNDERSTOCKED
90127B,0.033456143,0,UNDERSTOCKED
90128A,0.09383606,0,UNDERSTOCKED
90128B,0.09383606,0,UNDERSTOCKED
90128C,0.0670094,0,UNDERSTOCKED
90128D,0.03455532,0,UNDERSTOCKED
90129A,0.12342077,0,UNDERSTOCKED
90129B,0.28196707,0,UNDERSTOCKED
90129C,0.24826579,0,UNDERSTOCKED
90129D,0.19544502,0,UNDERSTOCKED
90129E,0.15629698,0,UNDERSTOCKED
90129F,0.23091853,0,UNDERSTOCKED
90130A,0.11275688,0,UNDERSTOCKED
90130B,0.11851629,0,UNDERSTOCKED
90130C,0.033456143,0,UNDERSTOCKED
90130D,0.04765362,0,UNDERSTOCKED
90131,0.050800785,0,UNDERSTOCKED
90133,0.16824467,0,UNDERSTOCKED
90134,0.04765362,0,UNDERSTOCKED
90135,0.04765362,0,UNDERSTOCKED
90135A,0.050800785,0,UNDERSTOCKED
90136,0.03455532,0,UNDERSTOCKED
90137,0.075082846,0,UNDERSTOCKED
90138,0.054290794,0,UNDERSTOCKED
90139,0.03455532,0,UNDERSTOCKED
90140,0.03455532,0,UNDERSTOCKED
90141A,0.042758964,0,UNDERSTOCKED
90141B,0.0504368,0,UNDERSTOCKED
90141C,0.042758964,0,UNDERSTOCKED
90141D,0.037360586,0,UNDERSTOCKED
90141E,0.042758964,0,UNDERSTOCKED
90142D,0.09176788,0,UNDERSTOCKED
90143,0.16649452,0,UNDERSTOCKED
90144,0.09677066,0,UNDERSTOCKED
90145,0.36487263,0,UNDERSTOCKED
90146,0.20126615,0,UNDERSTOCKED
90147,0.29154184,0,UNDERSTOCKED
90148,0.14731702,0,UNDERSTOCKED
90149,0.2953324,0,UNDERSTOCKED
90150,0.054290794,0,UNDERSTOCKED
90151,0.08505346,0,UNDERSTOCKED
90152A,0.065525144,0,UNDERSTOCKED
90152B,0.039951548,0,UNDERSTOCKED
90152C,0.050800785,0,UNDERSTOCKED
90154,0.2739278,0,UNDERSTOCKED
90155,0.17422149,0,UNDERSTOCKED
90156,0.118193366,0,UNDERSTOCKED
90157,0.19604455,0,UNDERSTOCKED
90158,0.25653827,0,UNDERSTOCKED
90159,0.15140273,0,UNDERSTOCKED
90160A,0.2750297,0,UNDERSTOCKED
90160B,0.28187448,0,UNDERSTOCKED
90160C,0.42031896,0,UNDERSTOCKED
90160D,0.3085315,0,UNDERSTOCKED
90161A,0.17504065,0,UNDERSTOCKED
90161B,0.6105871,0,UNDERSTOCKED
90161C,0.66614157,0,UNDERSTOCKED
90161D,0.3477778,0,UNDERSTOCKED
90162A,0.1537743,0,UNDERSTOCKED
90162B,0.36671853,0,UNDERSTOCKED
90162C,0.20025738,0,UNDERSTOCKED
90162D,0.1660988,0,UNDERSTOCKED
90163A,0.09088949,0,UNDERSTOCKED
90163B,0.039951548,0,UNDERSTOCKED
90164A,0.17178613,0,UNDERSTOCKED
90164B,0.2832441,0,UNDERSTOCKED
90165A,0.04765362,0,UNDERSTOCKED
90165B,0.06634797,0,UNDERSTOCKED
90166,0.23715587,0,UNDERSTOCKED
90167,0.34247264,0,UNDERSTOCKED
90168,0.08746576,0,UNDERSTOCKED
90169,0.09853687,0,UNDERSTOCKED
90170,0.24991575,0,UNDERSTOCKED
90171,0.054290794,0,UNDERSTOCKED
90173,0.117683806,0,UNDERSTOCKED
90174,0.14231919,0,UNDERSTOCKED
90175A,0.1328595,0,UNDERSTOCKED
90175B,0.0670094,0,UNDERSTOCKED
90175C,0.15607065,0,UNDERSTOCKED
90175D,0.10128805,0,UNDERSTOCKED
90176A,0.078215525,0,UNDERSTOCKED
90176B,0.07355991,0,UNDERSTOCKED
90176C,0.07905555,0,UNDERSTOCKED
90176D,0.14684671,0,UNDERSTOCKED
90176E,0.091816984,0,UNDERSTOCKED
90177A,0.08102983,0,UNDERSTOCKED
90177B,0.0670094,0,UNDERSTOCKED
90177C,0.10550575,0,UNDERSTOCKED
90177D,0.1890645,0,UNDERSTOCKED
90177E,0.08373748,0,UNDERSTOCKED
90178A,0.14412281,0,UNDERSTOCKED
90178B,0.0670094,0,UNDERSTOCKED
90179A,0.08761983,0,UNDERSTOCKED
90179B,0.039951548,0,UNDERSTOCKED
90179C,0.054290794,0,UNDERSTOCKED
90180A,0.15474074,0,UNDERSTOCKED
90180B,0.062265106,0,UNDERSTOCKED
90181A,0.061289076,0,UNDERSTOCKED
90182C,0.08102983,0,UNDERSTOCKED
90183A,0.23225206,0,UNDERSTOCKED
90183C,0.033456143,0,UNDERSTOCKED
90184A,0.12617768,0,UNDERSTOCKED
90184B,0.29808503,0,UNDERSTOCKED
90184C,0.20485383,0,UNDERSTOCKED
90185A,0.15879959,0,UNDERSTOCKED
90185B,0.14911276,0,UNDERSTOCKED
90185C,0.18349403,0,UNDERSTOCKED
90185D,0.13085252,0,UNDERSTOCKED
90186A,0.14322965,0,UNDERSTOCKED
90186B,0.19376427,0,UNDERSTOCKED
90187A,0.033456143,0,UNDERSTOCKED
90187B,0.04765362,0,UNDERSTOCKED
90188,0.08445764,0,UNDERSTOCKED
90189A,0.099886864,0,UNDERSTOCKED
90189B,0.03455532,0,UNDERSTOCKED
90190A,0.054290794,0,UNDERSTOCKED
90190B,0.09604395,0,UNDERSTOCKED
90190C,0.08820795,0,UNDERSTOCKED
90191,0.32267457,0,UNDERSTOCKED
90192,0.34149623,0,UNDERSTOCKED
90194,0.20570873,0,UNDERSTOCKED
90195A,0.18962577,0,UNDERSTOCKED
90195B,0.15140273,0,UNDERSTOCKED
90196A,0.092942916,0,UNDERSTOCKED
90196B,0.09106478,0,UNDERSTOCKED
90197B,0.04765362,0,UNDERSTOCKED
90197D,0.050800785,0,UNDERSTOCKED
90198A,0.32282567,0,UNDERSTOCKED
90198B,0.29715696,0,UNDERSTOCKED
90199A,0.10966092,0,UNDERSTOCKED
90199B,0.12789255,0,UNDERSTOCKED
90199C,0.37150282,0,UNDERSTOCKED
90199D,0.09287432,0,UNDERSTOCKED
90200A,0.46080697,0,UNDERSTOCKED
90200B,0.55774945,1,OVERSTOCKED
90200C,0.18483311,0,UNDERSTOCKED
90200D,0.784101,0,UNDERSTOCKED
90200E,0.59267515,0,UNDERSTOCKED
90201A,0.46873388,1,OVERSTOCKED
90201B,0.45129365,0,UNDERSTOCKED
90201C,0.4806735,0,UNDERSTOCKED
90201D,0.4384407,0,UNDERSTOCKED
90202A,0.08373748,0,UNDERSTOCKED
90202B,0.08373748,0,UNDERSTOCKED
90202C,0.08373748,0,UNDERSTOCKED
90202D,0.13415328,0,UNDERSTOCKED
90203,0.1328595,0,UNDERSTOCKED
90204,0.16480969,0,UNDERSTOCKED
90205A,0.20907661,0,UNDERSTOCKED
90205C,0.20490475,0,UNDERSTOCKED
90206A,0.10131013,0,UNDERSTOCKED
90206C,0.20869386,0,UNDERSTOCKED
90208,0.2900955,0,UNDERSTOCKED
90209A,0.6140219,1,OVERSTOCKED
90209B,0.58907104,1,OVERSTOCKED
90209C,0.88183737,1,HEALTHY
90210A,0.1328595,0,UNDERSTOCKED
90210B,0.33520734,0,UNDERSTOCKED
90210C,0.1942101,0,UNDERSTOCKED
90210D,0.43099684,0,UNDERSTOCKED
90211A,0.13690382,0,UNDERSTOCKED
90211B,0.102763265,0,UNDERSTOCKED
90212B,0.075082846,0,UNDERSTOCKED
90212C,0.08698349,0,UNDERSTOCKED
90214A,0.4364957,0,UNDERSTOCKED
90214B,0.096535146,0,UNDERSTOCKED
90214C,0.27309075,0,UNDERSTOCKED
90214D,0.24328637,0,UNDERSTOCKED
90214E,0.2566289,0,UNDERSTOCKED
90214F,0.10321436,0,UNDERSTOCKED
90214G,0.20664348,0,UNDERSTOCKED
90214H,0.2032345,0,UNDERSTOCKED
90214I,0.13177215,0,UNDERSTOCKED
90214J,0.20616089,0,UNDERSTOCKED
90214K,0.26176742,0,UNDERSTOCKED
90214L,0.25748718,0,UNDERSTOCKED
90214M,0.2106843,0,UNDERSTOCKED
90214N,0.18063232,0,UNDERSTOCKED
90214O,0.096535146,0,UNDERSTOCKED
90214P,0.14591993,0,UNDERSTOCKED
90214R,0.13442992,0,UNDERSTOCKED
90214S,0.28480127,0,UNDERSTOCKED
90214T,0.1219697,0,UNDERSTOCKED
90214U,0.0626158,0,UNDERSTOCKED
90214V,0.09149531,0,UNDERSTOCKED
90214W,0.063251466,0,UNDERSTOCKED
90214Y,0.1820829,0,UNDERSTOCKED
90214Z,0.07099127,0,UNDERSTOCKED
ADJUST,0.12342077,0,UNDERSTOCKED
ADJUST2,0.03455532,0,UNDERSTOCKED
SP1002,0.039951548,0,UNDERSTOCKED
TEST001,0.10128805,0,UNDERSTOCKED
TEST002,0.033456143,0,UNDERSTOCKED
